id,smiles
3416,COc1ccc(-c2cnc3c(-c4ccsc4)cnn3c2)cc1
3417,CN1CCN(c2ccc3nc(-c4c(N)c5cc(NC(=O)c6ccccc6)ccc5[nH]c4=O)[nH]c3c2)CC1
3418,CCNC(=O)Nc1ccc2ncc(-c3ccc(OC)cc3)cc2n1
3419,COc1cccc(NC(=O)c2cccc(C#Cc3cc(C(=O)N=S4(=O)CCOCC4)cnc3N)c2)c1
3420,Nc1noc2cccc(-c3ccc(NC(=O)Nc4ccccc4)cc3)c12
3421,COc1cc2c(Nc3ccc(Cl)c(C(F)(F)F)c3)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F
3422,Cc1n[nH]c2sc(C(=O)NCc3ccccc3)cc12
3423,N#Cc1cnc(Nc2ccc(CCC(=O)N3CCOCC3)cc2)nc1-c1ccccc1
3424,Cn1cnc(/C=C/c2ccnc(N)n2)c1-c1ccccc1
3425,O=C(Nc1cccc(F)c1)Nc1cccc(Sc2ccnc3ccsc23)c1
3426,NC(=O)c1ccc(-c2nnc(N3CCCCC3)c3ccccc23)cc1
3427,Cn1cnc(NCc2ccc(F)c(F)c2)c1-c1nnc(Nc2ccc(Cl)cc2)o1
3428,Cc1nc(Nc2ncc(-c3ccc(NC(=O)Nc4ccccc4)cc3)s2)cc(N2CCC(N)CC2)n1
3429,O=C(Nc1cccc(C(F)(F)F)c1)c1cccc(N2CCc3ncncc3C2)c1
3430,CCOC1CCCN(Cc2ccc3c(c2)NC(=O)c2c(Nc4cc(O)c(C)cc4F)ccnc2N3)C1
3431,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1N1CCc2ncncc2C1
3432,Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc4cc(C(=O)NCCCN5CCN(C)CC5)sc34)cc2)c1
3433,CCOC(=O)N=S(=O)(CC)c1ccc(Nc2ncc(Br)c(O[C@H](C)[C@H](C)O)n2)cc1
3434,COc1cc(C2=C(c3cn(COCc4ccccc4)c4ccccc34)CNC2=O)cc(OC)c1OC
3435,CCOc1ccc(-c2nnc(Nc3ccc(Cl)cc3)c3ccccc23)cc1
3436,CN(C)CCOc1ccc(-n2c3c(c4ccc(O)cc4c2=O)C(=O)c2cc(O)ccc2-3)cc1
3437,COc1cc(OC)c(F)c(N(CC(N)=O)c2ccc3ncc(-c4cnn(C)c4)cc3n2)c1
3438,CN(C)C(CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
3439,O=C1NCc2cccc(-c3cc4cc(OCCN5CCOCC5)ccc4[nH]3)c21
3440,Cc1cccc(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(=O)N[C@@H](CCC(=O)OCCO)C(=O)OCCO)c[nH]4)c3)cc2F)c1
3441,Cc1ccc(F)c(NC(=O)c2cccc(Oc3ccnc(-c4cc(C(=O)NO)c[nH]4)c3)c2)c1
3442,COc1cc(OC)cc(N(CCO)c2ccc3ncc(-c4cnn(C)c4)c(Cl)c3n2)c1
3443,Nc1cnc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)cn1
3444,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)N1C3=C(C4C=CC=CC41)C1CNC(=O)C1C1=C3N2C2C=CC=CC12
3445,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccccc32)c1C
3446,COc1ccc(Cc2nnc(Nc3ccc(Cl)cc3)c3ccccc23)cc1
3447,COCC(=O)Nc1cccc2c1Cc1c-2n[nH]c1-c1ccsc1
3448,Cn1cnc(NCc2cccnc2)c1C(=O)Nc1cccc(C(F)(F)F)c1
3449,Cc1ccc(NC(=O)Nc2nnc(Sc3ncnc4cc(OCCCN5CCOCC5)ccc34)s2)cc1
3450,Cc1c(C(=O)Nc2ccc(Oc3ccnc(C(=O)N4CCC(N5CCCCC5)CC4)c3)c(F)c2)c(=O)n(-c2ccccc2)n1C
3451,COc1cc2ncnc(Oc3ccc(-c4cccn(-c5cccc(Cl)c5)c4=O)cc3)c2cc1OC
3452,Cc1cccc(NC(=O)Nc2ccc(-c3cccc4c3C(=O)NC4)cc2)c1
3453,COc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OCCCCCC(=O)NO
3454,CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(Cl)cc5)CC4)cc3)n2)c1
3455,COC(=O)CC=S(C)(=O)NC(=O)c1c[nH]c(-c2cc(Oc3ccc(NC(=O)Nc4cccc(C)c4)cc3)ccn2)c1
3456,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(C)N(C)C
3457,COc1cc2c(cc1OC)Oc1ncnc(Nc3ccc4c[nH]nc4c3)c1NC2
3458,c1ccc(-c2nc3ccc(Nc4ccnc5ccccc45)cc3[nH]2)cc1
3459,COC(=O)c1cccc2c1C(=O)NC2
3460,CN1CCN(CC(=O)Nc2nc3ccc(Oc4ccc(NC(=O)Nc5cc(C(F)(F)F)ccc5F)cc4)cc3[nH]2)CC1
3461,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@@H](C)NC(=O)CN(C)C
3462,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNCC(C)=O
3463,CCCn1c2ccc(NC(=O)Nc3ccc(F)cc3)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3
3464,Cn1cnc(NCc2ccncc2)c1C(=O)NCc1ccc2c(c1)OCO2
3465,Oc1ccccc1-c1nc2ccc(Nc3ncnc4ccccc34)cc2[nH]1
3466,O=C(Nc1ccc(C(F)(F)F)c(Cl)c1)c1nc2ccccc2n1CCc1ccncc1
3467,COC(=O)c1ccc2cc(-c3ccc(NC(=O)Nc4cccc(C)c4)cc3)n(C(N)=O)c2c1
3468,Nc1ncc2c(n1)CN(c1ccnc(C(=O)Nc3ccccc3)c1)C2
3469,CN1CCN(Cc2ccc3c(c2)Cc2c-3n[nH]c2-c2csc(C#CCNC(=O)c3ccccc3)c2)CC1
3470,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CCCO1
3471,COCCNC(=O)c1ccc2c(c1)C(=C(c1ccccc1)c1nc3ccccc3[nH]1)C(=O)N2
3472,Cc1cccc(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(=O)NCC(O)CO)c[nH]4)c3)cc2)c1
3473,CNC(=O)c1ccc(-c2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)cn1
3474,COc1ccc(Cl)c(Nc2ncnc3cc(OCCCN4CCOCC4)cc(OC4CCOCC4)c23)n1
3475,Cc1cc[nH]c(=O)c1N1CCc2nc(N)ncc2C1
3476,CN1CCN(c2cccc(C(=O)Nc3cc(-c4cccc(NS(=O)(=O)c5ccccc5)c4)n[nH]3)c2)CC1
3477,COc1cc(OC)cc(C2Cc3cnc(N(CCCCCO)C(C)=O)cc3N=C2NC(=O)NC(C)(C)C)c1
3478,Cc1cccc(Nc2ncc(-c3ccccc3)s2)n1
3479,O=C1NCc2c3c(c4[nH]c5ccccc5c4c21)Cc1ccccc1-3
3480,Cc1cc(C)c2oc(Nc3ccc(-c4nsc5ncnc(N)c45)cc3)nc2c1
3481,COc1ccc(Nc2nc3ccc(NC(=O)c4ccccc4C(=O)O)cc3[nH]c2=O)cc1
3482,COc1ccc(N(C)c2nc(C)nc3c(Cc4ccccc4)c[nH]c23)cc1.Cl
3483,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3ccc(OCCN4CCOCC4)c4onc(N)c34)cc2)c1
3484,Cc1noc(NCc2ccncc2)c1C(=O)Nc1ccc(Cl)cc1
3485,Clc1ccccc1-c1nc2ccc(Nc3ncnc4ccccc34)cc2[nH]1
3486,CC(O)c1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3
3487,Cc1ccc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)cc1
3488,COc1cc2ncnc(Nc3cc(O)c(Cl)cc3Cl)c2cc1OC
3489,COc1cc2nccc(Oc3ccc4c(C(=O)Nc5ccc(Cl)cc5)cccc4c3F)c2cc1OC
3490,CN1CCN(C(=O)c2ccc3c(c2)-c2n[nH]c(-c4ccsc4)c2C3)CC1
3491,Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(=O)N5CCC(O)CC5)c[nH]4)c3)cc2)c1
3492,N#Cc1cnc(Nc2ccc(CCO)cc2)nc1-c1ccc2[nH]ccc2c1
3493,COc1cc2nccc(Oc3ccc(NC(NC#N)Nc4ccc(F)cc4)cc3)c2cc1OC
3494,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3cccc(F)c32)c1C
3495,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCCC1OCCO1
3496,Oc1ccccc1-c1nc2ccc(Nc3ccnc4ccccc34)cc2[nH]1
3497,Cc1cccc(NC(=O)c2ccc(C)c(Nc3nc4ccccc4n3-c3cc(N)ncn3)c2)c1
3498,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1c(C)cc(C)cc1C
3499,COc1cc(OC2CCNCC2)c2c(Nc3c(Cl)ccc4c3OCO4)ncnc2c1
3500,CNc1nccc(-c2cccnc2Oc2ccc(F)c(C(=O)Nc3cc(C(F)(F)F)ccc3N(C)CCCN(C)C)c2)n1
3501,CC(C)Cn1c2ccc(NC(=O)c3cccs3)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3
3502,COc1ccc(C#Cc2cnc(N)nc2)cc1C(=O)Nc1cc(C(F)(F)F)ccc1N1CCCCC1
3503,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1nc2ccccc2n1-c1cc(NCCCC2COCCN2)ncn1
3504,COc1cc(OC)c(F)c(N(CCCC#N)c2ccc3ncc(-c4cnn(C)c4)cc3n2)c1
3505,COc1cc2ncnc(Nc3cc(Cl)ccc3Cl)c2cc1OCCCCC(=O)NO
3506,CN1CCN(c2cccc(-c3cnn4c(N)c(-c5ccc(NC(=O)Oc6ccccc6)cc5)cnc34)c2)CC1
3507,Cc1cc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)ccn1
3508,O=C(Nc1ccc(Oc2ccccc2)cc1)c1scnc1CCc1ccncc1
3509,O=C(NCC(F)(F)F)Nc1cccc(-c2cnc3cc(-c4nccc(C(F)(F)F)n4)ccn23)c1
3510,CNc1nccc(-c2cccnc2Oc2ccc(Nc3nc4ccccc4o3)c3ccccc23)n1
3511,O=C(Nc1ccc(-c2ccc3ccccc3c2)cc1)Nc1ccc2c(c1)NC(=O)/C2=C\c1ccc[nH]1
3512,CCN(CC)Cc1ccc2c(c1)-c1n[nH]c(-c3ccsc3)c1C2
3513,CCN(CC)CCOc1ccc(NC(=O)c2ccc(OC)c(O)c2-c2cccc(O)c2)cc1
3514,OC(COc1ncnc2ccccc12)CN1CCN(Cc2ccccc2)CC1
3515,COc1cc2c(Nc3c(Cl)ccc4c3OCO4)ncnc2cc1OCCCN1CCCCC1
3516,COc1cc(OC)cc(-c2cc3cnc(NCCCCO)cc3nc2NC(=O)NC(C)(C)C)c1
3517,Cn1cnc(-c2ccccc2)c1C#Cc1ccnc(N)n1
3518,Cn1ncc(NCc2ccncc2)c1C(=O)Nc1cccc(C(F)(F)F)c1
3519,COc1cc(C2=C(c3cn(COC(C)C)c4ccccc34)CNC2=O)cc(OC)c1OC
3520,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)NCc3ccccc3)c2cc1OC
3521,Cc1nc(Nc2ccccc2)c2cc(C)oc2n1
3522,Nc1n[nH]c2cccc(-c3cccc(NC(=O)Nc4cccc(Cl)c4)c3)c12
3523,COC(=O)CNCCCNC(=O)c1cc2nccc(Oc3cccc(NC(=O)c4occc4C)c3)c2s1
3524,C#Cc1cccc(Nc2ncnc3[nH]c(Cc4ccc(Cl)cc4Cl)cc23)c1
3525,COc1cc(OC)cc(N(CCO)c2ccc3ncc(-c4cnn(C)c4)cc3n2)c1
3526,CCCCNC(=O)Nc1ccc(Nc2ncnc3cc(OCCN(CC)CC)c(OC)cc23)cc1
3527,Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1
3528,Cc1ccc(Nc2nnc(-c3c(NCc4ccncc4)ncn3C)o2)c(F)c1
3529,CSc1nc(N)cc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)n1
3530,O=C(NC1CCNC1)c1ccc2[nH]c(-c3cc4ccccc4[nH]c3=O)cc2c1
3531,CCOC(=O)CC(=O)Nc1cccc2c1Cc1c-2n[nH]c1-c1csc(C#CCOc2ccccc2)c1
3532,O=c1[nH]nc2cc(CO)c3ccc(-c4ccc[nH]4)cc3n12
3533,COC(=O)CCCCS(C)(=O)=NC(=O)c1cnc(N)c(C#Cc2cccc(NC(=O)Nc3cccc(C)c3)c2)c1
3534,Cc1ccc(Nc2ncnn3cc(C(=O)NCCCN4CCCC4)c(C(C)C)c23)cc1O
3535,O=C(CS(=O)(=O)c1ccc(Cl)cc1)NN=Cc1cc(C(=O)O)c(Nc2ccc(I)cc2F)c(F)c1F
3536,COc1cc2nccc(Oc3ccc4c(C(N)=O)cccc4c3)c2cc1C(C)=O
3537,COc1cc2c(Nc3ccc(NC(=O)Nc4ccc(Cl)cc4)cc3)ncnc2cc1OCCCN1CCN(C)CC1
3538,COc1ccc(NC(=O)Nc2ccc(Sc3ccnc4cc(OC)c(OC)cc34)cc2)cc1
3539,O=C(CN1CCCCC1)N1CCc2nc(-c3cc4ccccc4[nH]c3=O)[nH]c2C1
3540,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
3541,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1C[C@H](OC)C[C@@H]1C(N)=O
3542,CCN(CC)CCc1c(C)[nH]c(/C=C2\C(=O)NN=C2c2cnccn2)c1C
3543,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCCCCC(=O)NO
3544,Cc1cc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)cc(C(F)(F)F)c1
3545,Cn1cc(/C=C2\C(=O)NN=C2c2snnc2-c2ccccc2)c2c(Br)cccc21
3546,COC(=O)CCCCS(C)(=O)=NC(=O)c1cnc(N)c(C#Cc2cccc(C(=O)Nc3cc(C(C)(C)C)on3)c2)c1
3547,Cc1ccc(NC(=O)c2scnc2CCc2cnoc2)c(F)c1
3548,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(O[C@H](C)C(F)(F)F)nncc2c1
3549,COc1cc(C2=C(c3cn(CCCN(C)C)c4ccccc34)C(=O)NC2=O)cc(OC)c1OC
3550,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCC[C@@H]1C(N)=O
3551,CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccccc5)n(C5CCCC5)c4n3)cc2)CC1
3552,Cn1cnc(-c2ccccc2)c1CNc1ccnc(N)n1
3553,COC1CCN(c2nccc(Nc3cc4c(cn3)c(N)nn4C(C)C)n2)CC1
3554,Cc1cc(NC(=O)Nc2ccc(-c3ccnc4[nH]nc(C)c34)cc2)ccc1N1CCN(C)CC1
3555,CC(C)N1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(C5CCOCC5)nc(N5C6CCC5COC6)n4)cc3)cc2)CC1
3556,COc1ccccc1NC(=O)CC(Nc1ccc(Oc2ccnc3cc(-c4cn(C)cn4)sc23)c(F)c1)C(F)(F)F
3557,Cc1ccc(NC(=O)Nc2ccc(-c3nsc(N)c3C(N)=O)cc2)cc1
3558,CNC(=O)c1ccccc1Sc1ccc2c(C#Cc3ccc(NC(=O)COCCOCCOCCOCCOC)nc3)n[nH]c2c1
3559,CCCOC1CCCN(Cc2ccc3c(c2)NC(=O)c2c(Nc4cc(O)c(C)cc4F)ccnc2N3)C1
3560,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3ccc(OCCC(C)(C)N)c4[nH]nc(N)c34)c3ccccc23)c1
3561,COc1cc(O)c2c(c1)CCCCCC(=O)C[C@H](Cl)C[C@H](C)OC2=O
3562,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCCC1
3563,Cc1[nH]c(/C=C2\C(=O)Nc3cc(NC(=O)Nc4ccccc4)ccc32)c(C)c1CC(=O)O
3564,COc1ccc(C(=O)Nc2nn(C)c3cc(Oc4ccnc5cc(OC)c(OC)cc45)ccc23)cc1
3565,COc1cc2c(Oc3ccc(CC(=O)N/N=C/c4ccc(C(F)(F)F)cc4)cc3F)ccnc2cc1OCCCN1CCCC1
3566,CC(C)n1c(Nc2cccnc2)nc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21
3567,Cc1ccc(NC(=O)c2cc(N3CCN(C)CC3)cc(C(F)(F)F)c2)cc1Nc1nc2ccccc2n1-c1cc(N)ncn1
3568,COc1ccc(-c2c(-c3ccc(Cl)c(Cl)c3)oc3ncnc(N)c23)cc1
3569,Cc1ccoc1C(=O)Nc1cccc(C#Cc2cncc(C(=O)N=S3(=O)CCCC3)c2)c1
3570,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCOCC1
3571,C#Cc1cccc(Nc2nc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc3n2C(C)C)c1
3572,Cc1cccc(NC(=O)Nc2ccc(-c3ccc(NC(=O)c4cccnc4)c4c3CNC4=O)cc2)c1
3573,Cc1n[nH]c2nccc(-c3ccc(NC(=O)Nc4ccc(N(C)C)cc4)cc3)c12
3574,Cc1ccc(F)c(NC(=O)c2cccc(Oc3ccnc(-c4cc(C(=O)N5CC[C@H](O)C5)c[nH]4)c3)c2)c1
3575,c1cc2c(ncc3ccc(C4CCCCC4)n32)[nH]1
3576,O=C(Nc1ccc(Oc2ccc3nc(NC(=O)c4ccccc4)[nH]c3c2)cc1)Nc1cc(C(F)(F)F)ccc1F
3577,Cc1ccoc1C(=O)Nc1cccc(C#Cc2cc(C(=O)N=S3(=O)CCNCC3)cnc2N)c1
3578,COc1ccc(-c2cc3c(NC(=O)c4cccc(F)c4)ncnc3o2)cc1
3579,Cn1ncc2c1CCc1c-2c2c(c3c1[nH]c1ccc(C4CCCCO4)cc13)CNC2=O
3580,CS(=N)(=O)c1ccc(Nc2ncc(Br)c(Nc3ccccc3)n2)cc1
3581,C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1OCCNC(C)=O
3582,Nc1ncnc2c1c(-c1ccccc1Oc1ccccc1)cn2C1CCCC1
3583,Cn1cc(Nc2ncc(C(F)(F)F)c(N[C@H]3[C@@H](C(=O)NCCO)[C@@H]4C=C[C@H]3C4)n2)cn1
3584,Cn1ncc(NCCc2ccc3c(c2)OCO3)c1C(=O)Nc1ccc(C(F)(F)F)cc1
3585,Nc1ccc2c(c1)nc(Cc1ccc3c(c1)OCO3)n1nc(N)nc21
3586,CN1CCN(CCCNc2cc3nc(N)c(-c4c(Cl)cccc4Cl)cc3cn2)CC1
3587,CCCCNS(=O)(=O)c1ccc2c(c1)C(=C(c1ccccc1)c1nc3ccccc3[nH]1)C(=O)N2
3588,CN1CCN(Cc2ccc3c(c2)Cc2c-3n[nH]c2-c2csc(C#CCOc3ccccc3)c2)CC1=O
3589,CC(C)(C)c1cc(NC(=O)n2ccc3cc(Oc4ncnc5c4CNC5)ccc32)no1
3590,NC1CCN(c2ccc(-c3ccn4c(-c5cccc(NC(=O)NCC(F)(F)F)c5)cnc4c3)cn2)CC1
3591,COc1ccc(NC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2[nH]cc(C(=O)O)c2C)cc1
3592,CN1CCN(c2ccc3nc(-c4c(N)c5cc(N(C)C)ccc5[nH]c4=O)[nH]c3c2)CC1
3593,CN1CCN(Cc2ccc3c(c2)Cc2c-3n[nH]c2-c2csc(C#CCOc3cccnc3)c2)CC1
3594,COc1cc2nccc(Oc3ccc4c(C(=O)Nc5ccccc5)cccc4c3)c2cc1OC
3595,Nc1nc(Nc2ccc(Cl)cc2)c2c(n1)-c1ccccc1C2
3596,Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccc(Cl)c(Cl)c3)[nH]c2n1
3597,CCOC(=O)N=S(=O)(CC)c1ccc(Nc2ncc(Br)c(N[C@@H](COC)[C@H](C)O)n2)cc1
3598,O=C(Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1)[C@H]1CCCN1
3599,CN(c1cccc(Br)c1)c1nc(N)nc2[nH]c(Cc3ccccc3)cc12
3600,COc1cc(OC)c(F)c(N(CCCO)c2cc3cc(-c4cnn(C)c4)cnc3cn2)c1
3601,NC(=O)/C=C(/c1ccccc1)c1cccc(NC(=O)Nc2cc(C(F)(F)F)ccc2F)c1
3602,O=C(Nc1ccncc1)Nc1cc(-c2cccnc2)cc(C(F)(F)F)c1
3603,COc1ccc(Cl)c(Nc2ncnc3cc(OCCCN4CCN(C)CC4)cc(OC(C)C)c23)n1
3604,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC(=O)N1CCOCC1
3605,Cc1cccc(NC(=O)Nc2ccc(-c3c(C(C)C)sc4ncnc(N)c34)cc2)c1
3606,COc1ccc(C(=O)Nc2ccc(OCCN3CCCC3)c(Cl)c2)c(-c2cccc(O)c2)c1O
3607,O=C(Nc1ccc(Oc2ccccc2)cc1)c1ccnn1CCc1ccncc1
3608,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC[C@@H]1CCCN(C)C1
3609,O=C1Nc2ccc(Br)cc2C1=C(c1ccccc1)c1nc2ccccc2[nH]1
3610,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(-n2cccc2CN2CCCCC2)cc1)c1ccccc1
3611,O=C(NC1CCCC1)c1ccc(F)c(NCc2cnc(Nc3ccccn3)s2)c1
3612,Cc1ccc2c(Nc3ccc(F)c(Cl)c3)ncnn12
3613,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cnc4ccnn4c3N)cc2)c1
3614,COc1cc2nccc(Oc3ccc4c(C(=O)Nc5ccncc5)cccc4c3)c2cc1OC
3615,CN[C@H]1CCCN(c2ccc(C(F)(F)F)cc2NC(=O)c2cc(C#Cc3cnc(N)nc3)ccc2F)C1
3616,CCc1sc2ncnc(N)c2c1-c1ccc(NC(=O)Nc2cccc(C)c2)cc1
3617,Cc1nc(Nc2cccc3ccccc23)c2cc(C)oc2n1
3618,Cc1cc(C(=O)Nc2cccc(C(F)(F)F)c2)cc(N2CCc3nc(CS)ncc3C2)c1
3619,Cc1ccc2nc(NCc3ccc(-c4[nH]nc5c4Cc4cc(CN6CCN(C)CC6)ccc4-5)s3)[nH]c2c1
3620,NC(=O)[C@H]1[C@@H]2C=C[C@@H](C2)[C@H]1Nc1nc(Nc2cnn(C[C@H]3CCCN3)c2)ncc1Cl
3621,N#Cc1ccc(-n2nc(-c3ccncc3)c(-c3ccc(F)cc3)c2N)cc1
3622,Cc1cccc(NC(=O)NCc2ccc(-c3[nH]nc4c3Cc3cc(CN5CCN(C)CC5)ccc3-4)s2)c1
3623,N#Cc1cnc(Nc2ccc(CCO)cc2)nc1-c1cccs1
3624,COc1cc(Nc2ncc3c(=O)n(-c4c(C)cccc4C)c4nc5ccccc5n4c3n2)cc(OC)c1OCCN1CCOCC1
3625,CC(C)(C)c1cc(NC(=O)n2ncc3cc(Oc4ncnc5c4CNC5)ccc32)no1
3626,Fc1cc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc(C(F)(F)F)c1
3627,Cc1ccc(NC(=O)Nc2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1
3628,Cc1cc(Br)cc(C(=O)Nc2cnc3ccccc3c2)c1O
3629,COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@H]1CN2CCOCC2CO1
3630,O=C(Nc1ccc(Nc2ncnc3sccc23)cc1)Nc1cccc(Br)c1
3631,CNC(=O)c1ccccc1Sc1ccc2c(C#Cc3ccc(NC(=O)OCCOCCOCCOC)cc3)n[nH]c2c1
3632,CNC(=O)Cn1cc(-c2cnc(N)c3c(-c4ccc(Oc5ccccc5)cc4)csc23)cn1
3633,CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(C#N)c(C(F)(F)F)c5)CC4)cc3F)n2)c1
3634,CC(C)(C(=O)NC1CC1)n1cc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)cn1
3635,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CN4CCCC(CCO)C4)ccc2N3)cc1O
3636,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)CN(C)C
3637,NC(=O)c1c(-c2cccc(NC(=O)c3cccc(C(F)(F)F)c3)c2)nsc1N
3638,CCOC(=O)c1cn2ncnc(Nc3cccc(C(=O)NOC)c3)c2c1C(C)C
3639,COc1cc(OC)cc(N(Cc2nccn2S(=O)(=O)N(C)C)c2ccc3ncc(-c4cnn(C)c4)cc3n2)c1
3640,CC(C)NC(=O)c1cccc2[nH]c(-c3n[nH]c4ncc(-c5cncc6ccccc56)cc34)nc12
3641,O=C(c1cccc(-n2cccn2)c1)N1N=C(c2cccnc2)CC1c1ccccc1O
3642,Cn1ccc2ncnc(Oc3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3Cl)c21
3643,COc1cc2ncnc(Oc3cccc(Br)c3)c2cc1OC
3644,O=C(NCC(F)(F)F)Nc1cccc(-c2cnc3cc(-c4ccncc4)ccn23)c1
3645,Nc1nc(Nc2cccc(Br)c2)c2ccn(Cc3ccc(-c4ccccc4)cc3)c2n1
3646,CCc1ccc(Nc2ncnn3cc(C(=O)OC)c(C)c23)cc1O
3647,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1nc2ccccc2n1-c1cc(N2CCOCC2)ncn1
3648,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CS(C)(=O)=O
3649,COCCOc1cc2ncnc(N=C3C(=O)C(OC)=CC(=O)C3Cl)c2cc1OC
3650,COc1cccc(NC(=O)Nc2ccc(-c3c(C)sc4ncnc(N)c34)cc2)c1
3651,Cc1ccc(C)c(N(C)c2ccnc(Nc3cc(N4CCOCC4)cc(N4CCOCC4)c3)n2)c1
3652,Cc1cccc(NC(=NC#N)Nc2ccc(-c3c(C)sc4ncnc(N)c34)cc2)c1
3653,O=C(Nc1ccccc1)c1ccnc(N2CCc3nc(CS)ncc3C2)c1
3654,Cc1[nH]nc2sc(C(N)=O)c(NC(=O)c3cccc(Cl)c3)c12
3655,Cc1ccc2nc(NC(=O)Cc3csc(NC(=O)Nc4cccc(Cl)c4)n3)sc2c1
3656,COc1cnc(Nc2cnn(C)c2)nc1N[C@H]1[C@@H](C(N)=O)[C@@H]2C=C[C@H]1C2
3657,COc1cc(=O)n(-c2ccc(Oc3ccnc(N)c3I)c(F)c2)cc1C(=O)NCc1ccc(F)cc1
